,案號,酒駕前案紀錄
5024,"PCDM,108,交簡,2065,20190724,1",1
5025,"PCDM,108,交簡,2070,20190731,1",1
5026,"PCDM,108,交簡,2155,20190731,1",1
5027,"PCDM,108,交簡,315,20190704,1",1
5028,"PCDM,108,交簡,469,20190718,1",1
5029,"PCDM,108,審交簡,189,20190711,1",3
5030,"PCDM,108,審交簡,193,20190711,1",3
5031,"PCDM,108,審交簡,194,20190711,1",3
5032,"PCDM,108,審交簡,200,20190731,1",3
5033,"PTDM,108,交簡,1021,20190716,1",1
5034,"PTDM,108,交簡,1023,20190716,1",0
5035,"PTDM,108,交簡,1072,20190724,1",1
5036,"PTDM,108,交簡,1135,20190730,1",1
5037,"PTDM,108,交簡,1180,20190704,1",1
5038,"PTDM,108,交簡,1219,20190724,1",0
5039,"PTDM,108,交簡,1232,20190701,1",0
5040,"PTDM,108,交簡,1234,20190701,1",1
5041,"PTDM,108,交簡,1243,20190716,1",0
5042,"PTDM,108,交簡,1251,20190701,1",1
5043,"PTDM,108,交簡,1255,20190701,1",1
5044,"PTDM,108,交簡,1258,20190701,1",1
5045,"PTDM,108,交簡,1259,20190701,1",0
5046,"PTDM,108,交簡,1260,20190715,1",1
5047,"PTDM,108,交簡,1264,20190724,1",1
5048,"PTDM,108,交簡,1273,20190701,1",0
5049,"PTDM,108,交簡,1276,20190712,1",1
5050,"PTDM,108,交簡,1297,20190712,1",1
5051,"PTDM,108,交簡,1298,20190715,1",1
5052,"PTDM,108,交簡,1299,20190701,1",1
5053,"PTDM,108,交簡,1302,20190701,1",0
5054,"PTDM,108,交簡,1305,20190716,1",1
5055,"PTDM,108,交簡,1314,20190724,1",1
5056,"PTDM,108,交簡,1319,20190712,1",1
5057,"PTDM,108,交簡,1327,20190712,1",1
5058,"PTDM,108,交簡,1333,20190719,1",0
5059,"PTDM,108,交簡,1344,20190715,1",1
5060,"PTDM,108,交簡,1351,20190715,1",1
5061,"PTDM,108,交簡,1352,20190731,1",1
5062,"PTDM,108,交簡,1357,20190703,1",1
5063,"PTDM,108,交簡,1359,20190703,1",1
5064,"PTDM,108,交簡,1360,20190724,1",2
5065,"PTDM,108,交簡,1363,20190715,1",1
5066,"PTDM,108,交簡,1368,20190701,1",1
5067,"PTDM,108,交簡,1370,20190717,1",1
5068,"PTDM,108,交簡,1374,20190723,1",1
5069,"PTDM,108,交簡,1380,20190730,1",1
5070,"PTDM,108,交簡,1393,20190701,1",0
5071,"PTDM,108,交簡,1399,20190701,1",1
5072,"PTDM,108,交簡,1400,20190731,1",1
5073,"PTDM,108,交簡,1403,20190717,1",1
5074,"PTDM,108,交簡,1404,20190717,1",2
5075,"PTDM,108,交簡,1405,20190704,1",0
5076,"PTDM,108,交簡,1409,20190731,1",1
5077,"PTDM,108,交簡,1411,20190730,1",0
5078,"PTDM,108,交簡,1413,20190724,1",0
5079,"PTDM,108,交簡,1415,20190708,1",1
5080,"PTDM,108,交簡,1420,20190701,1",1
5081,"PTDM,108,交簡,1426,20190730,1",0
5082,"PTDM,108,交簡,1430,20190715,1",0
5083,"PTDM,108,交簡,1432,20190702,1",1
5084,"PTDM,108,交簡,1436,20190709,1",1
5085,"PTDM,108,交簡,1437,20190704,1",1
5086,"PTDM,108,交簡,1440,20190717,1",1
5087,"PTDM,108,交簡,1443,20190701,1",1
5088,"PTDM,108,交簡,1454,20190730,1",1
5089,"PTDM,108,交簡,1456,20190730,1",1
5090,"PTDM,108,交簡,1461,20190724,1",1
5091,"PTDM,108,交簡,1462,20190710,1",1
5092,"PTDM,108,交簡,1463,20190710,1",1
5093,"PTDM,108,交簡,1464,20190731,1",1
5094,"PTDM,108,交簡,1466,20190731,1",1
5095,"PTDM,108,交簡,1467,20190711,1",1
5096,"PTDM,108,交簡,1469,20190731,1",1
5097,"PTDM,108,交簡,1471,20190711,1",1
5098,"PTDM,108,交簡,1472,20190715,1",1
5099,"PTDM,108,交簡,1473,20190731,1",1
5100,"PTDM,108,交簡,1474,20190731,1",1
5101,"PTDM,108,交簡,1475,20190718,1",1
5102,"PTDM,108,交簡,1477,20190731,1",1
5103,"PTDM,108,交簡,1478,20190715,1",0
5104,"PTDM,108,交簡,1481,20190705,1",1
5105,"PTDM,108,交簡,1486,20190711,1",2
5106,"PTDM,108,交簡,1487,20190712,1",0
5107,"PTDM,108,交簡,1488,20190716,1",1
5108,"PTDM,108,交簡,1489,20190731,1",0
5109,"PTDM,108,交簡,1491,20190724,1",1
5110,"PTDM,108,交簡,1492,20190709,1",1
5111,"PTDM,108,交簡,1496,20190731,1",1
5112,"PTDM,108,交簡,1501,20190731,1",1
5113,"PTDM,108,交簡,1503,20190718,1",1
5114,"PTDM,108,交簡,1506,20190718,1",1
5115,"PTDM,108,交簡,1509,20190715,1",1
5116,"PTDM,108,交簡,1510,20190731,1",1
5117,"PTDM,108,交簡,1524,20190719,1",1
5118,"PTDM,108,交簡,1525,20190718,1",1
5119,"PTDM,108,交簡,1526,20190731,1",1
5120,"PTDM,108,交簡,1527,20190716,1",0
5121,"PTDM,108,交簡,1528,20190710,1",0
5122,"PTDM,108,交簡,1530,20190722,1",1
5123,"PTDM,108,交簡,1533,20190719,1",1
5124,"PTDM,108,交簡,1538,20190718,1",0
5125,"PTDM,108,交簡,1543,20190729,1",1
5126,"PTDM,108,交簡,1545,20190731,1",1
5127,"PTDM,108,交簡,1550,20190719,1",1
5128,"PTDM,108,交簡,1552,20190729,1",1
5129,"PTDM,108,交簡,1556,20190719,1",1
5130,"PTDM,108,交簡,1557,20190719,1",1
5131,"PTDM,108,交簡,1559,20190729,1",1
5132,"PTDM,108,交簡,1561,20190719,1",1
5133,"PTDM,108,交簡,1565,20190731,1",0
5134,"PTDM,108,交簡,1569,20190729,1",1
5135,"PTDM,108,交簡,1570,20190719,1",1
5136,"PTDM,108,交簡,1571,20190729,1",1
5137,"PTDM,108,交簡,1573,20190719,1",0
5138,"PTDM,108,交簡,1575,20190729,1",1
5139,"PTDM,108,交簡,1576,20190729,1",1
5140,"PTDM,108,交簡,1577,20190731,1",1
5141,"PTDM,108,交簡,1585,20190717,1",0
5142,"PTDM,108,交簡,1587,20190726,1",4
5143,"PTDM,108,交簡,1591,20190715,1",1
5144,"PTDM,108,交簡,1594,20190731,1",1
5145,"PTDM,108,交簡,1595,20190722,1",1
5146,"PTDM,108,交簡,1596,20190724,1",1
5147,"PTDM,108,交簡,1607,20190730,1",1
5148,"PTDM,108,交簡,1608,20190731,1",1
5149,"PTDM,108,交簡,1620,20190726,1",1
5150,"PTDM,108,交簡,1623,20190729,1",1
5151,"PTDM,108,交簡,1626,20190729,1",1
5152,"PTDM,108,交簡,1627,20190731,1",1
5153,"PTDM,108,交簡,1640,20190724,1",0
5154,"PTDM,108,交簡,1645,20190719,1",2
5155,"PTDM,108,交簡,1657,20190726,1",3
5156,"PTDM,108,交簡,1661,20190729,1",2
5157,"PTDM,108,交簡,1667,20190731,1",1
5158,"PTDM,108,交簡,1673,20190725,1",1
5159,"PTDM,108,交簡,1677,20190725,1",1
5160,"PTDM,108,交簡,1687,20190729,1",1
5161,"PTDM,108,交簡,1692,20190731,1",1
5162,"PTDM,108,交簡,1696,20190731,1",0
5163,"PTDM,108,交簡,1699,20190731,1",0
5164,"PTDM,108,交簡,1714,20190731,1",0
5165,"PTDM,108,交簡,936,20190715,1",0
5166,"PTDM,108,交簡,953,20190715,1",0
5167,"PTDM,108,交簡,982,20190715,1",1
5168,"PTDM,108,軍交簡,7,20190731,1",1
5169,"SCDM,108,竹交簡,363,20190708,1",4
5170,"SCDM,108,竹交簡,392,20190702,1",1
5171,"SCDM,108,竹交簡,437,20190708,1",2
5172,"SCDM,108,竹交簡,440,20190708,1",2
5173,"SCDM,108,竹交簡,448,20190723,1",1
5174,"SCDM,108,竹交簡,450,20190715,1",1
5175,"SCDM,108,竹交簡,458,20190710,1",1
5176,"SCDM,108,竹交簡,461,20190708,1",1
5177,"SCDM,108,竹交簡,462,20190723,1",1
5178,"SCDM,108,竹交簡,469,20190702,1",1
5179,"SCDM,108,竹交簡,474,20190708,1",1
5180,"SCDM,108,竹交簡,496,20190702,1",2
5181,"SCDM,108,竹交簡,531,20190715,1",2
5182,"SCDM,108,竹交簡,542,20190729,1",3
5183,"SCDM,108,竹交簡,548,20190723,1",1
5184,"SDEM,108,沙交簡,487,20190708,1",1
5185,"SDEM,108,沙交簡,530,20190718,1",1
5186,"SDEM,108,沙交簡,560,20190719,1",1
5187,"SDEM,108,沙交簡,562,20190719,1",1
5188,"SDEM,108,沙交簡,580,20190719,1",1
5189,"SDEM,108,沙交簡,601,20190722,1",1
5190,"SLDM,107,審交簡,401,20190729,1",2
5191,"SLDM,108,交簡,10,20190702,1",0
5192,"SLDM,108,審交簡,173,20190731,1",0
5193,"SLDM,108,審交簡,3,20190730,1",1
5194,"SLEM,108,士交簡,549,20190712,1",1
5195,"SLEM,108,士交簡,550,20190712,1",0
5196,"SLEM,108,士交簡,560,20190712,1",2
5197,"SLEM,108,士交簡,563,20190712,1",1
5198,"SLEM,108,士交簡,566,20190712,1",1
5199,"SLEM,108,士交簡,567,20190712,1",1
5200,"SLEM,108,士交簡,573,20190712,1",0
5201,"SLEM,108,士交簡,582,20190712,1",0
5202,"SLEM,108,士交簡,586,20190712,1",0
5203,"SLEM,108,士交簡,595,20190719,1",0
5204,"SLEM,108,士交簡,596,20190719,1",2
5205,"SLEM,108,士交簡,600,20190719,1",3
5206,"SLEM,108,士交簡,605,20190719,1",0
5207,"SLEM,108,士交簡,609,20190719,1",0
5208,"SLEM,108,士交簡,617,20190731,1",0
5209,"SLEM,108,士交簡,624,20190731,1",3
5210,"SLEM,108,士交簡,629,20190731,1",0
5211,"SLEM,108,士交簡,631,20190731,1",0
5212,"SLEM,108,士交簡,639,20190731,1",0
5213,"TCDM,108,中交簡,1358,20190711,1",0
5214,"TCDM,108,中交簡,1431,20190715,1",0
5215,"TCDM,108,中交簡,1454,20190715,1",0
5216,"TCDM,108,中交簡,1507,20190709,1",1
5217,"TCDM,108,中交簡,1525,20190731,1",0
5218,"TCDM,108,中交簡,1539,20190718,1",0
5219,"TCDM,108,中交簡,1549,20190701,1",2
5220,"TCDM,108,中交簡,1576,20190731,1",1
5221,"TCDM,108,中交簡,1580,20190703,1",1
5222,"TCDM,108,中交簡,1601,20190718,1",1
5223,"TCDM,108,中交簡,1608,20190730,1",3
5224,"TCDM,108,中交簡,1618,20190730,1",1
5225,"TCDM,108,中交簡,1621,20190731,1",0
5226,"TCDM,108,中交簡,1623,20190718,1",1
5227,"TCDM,108,中交簡,1627,20190708,1",1
5228,"TCDM,108,中交簡,1628,20190705,1",2
5229,"TCDM,108,中交簡,1640,20190709,1",0
5230,"TCDM,108,中交簡,1644,20190709,1",1
5231,"TCDM,108,中交簡,1647,20190716,1",1
5232,"TCDM,108,中交簡,1654,20190718,1",3
5233,"TCDM,108,中交簡,1657,20190718,1",0
5234,"TCDM,108,中交簡,1661,20190703,1",2
5235,"TCDM,108,中交簡,1666,20190705,1",0
5236,"TCDM,108,中交簡,1669,20190711,1",3
5237,"TCDM,108,中交簡,1672,20190708,1",1
5238,"TCDM,108,中交簡,1673,20190711,1",2
5239,"TCDM,108,中交簡,1679,20190704,1",1
5240,"TCDM,108,中交簡,1680,20190708,1",0
5241,"TCDM,108,中交簡,1681,20190718,1",3
5242,"TCDM,108,中交簡,1683,20190729,1",1
5243,"TCDM,108,中交簡,1686,20190729,1",0
5244,"TCDM,108,中交簡,1687,20190704,1",1
5245,"TCDM,108,中交簡,1689,20190705,1",2
5246,"TCDM,108,中交簡,1690,20190705,1",1
5247,"TCDM,108,中交簡,1695,20190709,1",2
5248,"TCDM,108,中交簡,1698,20190718,1",0
5249,"TCDM,108,中交簡,1700,20190731,1",1
5250,"TCDM,108,中交簡,1701,20190729,1",0
5251,"TCDM,108,中交簡,1702,20190716,1",1
5252,"TCDM,108,中交簡,1703,20190715,1",0
5253,"TCDM,108,中交簡,1708,20190715,1",1
5254,"TCDM,108,中交簡,1714,20190718,1",3
5255,"TCDM,108,中交簡,1723,20190711,1",0
5256,"TCDM,108,中交簡,1731,20190724,1",0
5257,"TCDM,108,中交簡,1734,20190730,1",3
5258,"TCDM,108,中交簡,1745,20190718,1",1
5259,"TCDM,108,中交簡,1746,20190729,1",2
5260,"TCDM,108,中交簡,1752,20190722,1",0
5261,"TCDM,108,中交簡,1764,20190729,1",1
5262,"TCDM,108,中交簡,1765,20190723,1",1
5263,"TCDM,108,中交簡,1770,20190716,1",1
5264,"TCDM,108,中交簡,1773,20190722,1",0
5265,"TCDM,108,中交簡,1776,20190729,1",1
5266,"TCDM,108,中交簡,1782,20190725,1",1
5267,"TCDM,108,中交簡,1783,20190730,1",0
5268,"TCDM,108,中交簡,1786,20190730,1",1
5269,"TCDM,108,中交簡,1793,20190718,1",0
5270,"TCDM,108,中交簡,1798,20190726,1",0
5271,"TCDM,108,中交簡,1799,20190731,1",1
5272,"TCDM,108,中交簡,1800,20190731,1",0
5273,"TCDM,108,中交簡,1802,20190730,1",2
5274,"TCDM,108,中交簡,1807,20190729,1",0
5275,"TCDM,108,中交簡,1816,20190716,1",2
5276,"TCDM,108,中交簡,1818,20190724,1",1
5277,"TCDM,108,中交簡,1819,20190724,1",1
5278,"TCDM,108,中交簡,1823,20190731,1",0
5279,"TCDM,108,中交簡,1826,20190730,1",0
5280,"TCDM,108,中交簡,1829,20190718,1",2
5281,"TCDM,108,中交簡,1830,20190729,1",0
5282,"TCDM,108,中交簡,1831,20190718,1",1
5283,"TCDM,108,中交簡,1832,20190731,1",0
5284,"TCDM,108,中交簡,1835,20190722,1",2
5285,"TCDM,108,中交簡,1839,20190726,1",2
5286,"TCDM,108,中交簡,1840,20190724,1",1
5287,"TCDM,108,中交簡,1841,20190729,1",1
5288,"TCDM,108,中交簡,1844,20190724,1",0
5289,"TCDM,108,中交簡,1845,20190724,1",0
5290,"TCDM,108,中交簡,1848,20190718,1",0
5291,"TCDM,108,中交簡,1853,20190731,1",1
5292,"TCDM,108,中交簡,1855,20190731,1",0
5293,"TCDM,108,中交簡,1858,20190726,1",2
5294,"TCDM,108,中交簡,1859,20190730,1",1
5295,"TCDM,108,中交簡,1860,20190731,1",1
5296,"TCDM,108,中交簡,1865,20190719,1",1
5297,"TCDM,108,中交簡,1874,20190724,1",0
5298,"TCDM,108,中交簡,1875,20190724,1",1
5299,"TCDM,108,中交簡,1881,20190729,1",2
5300,"TCDM,108,中交簡,1888,20190725,1",1
5301,"TCDM,108,中交簡,1891,20190731,1",1
5302,"TCDM,108,中交簡,1892,20190725,1",1
5303,"TCDM,108,中交簡,1894,20190724,1",2
5304,"TCDM,108,中交簡,1897,20190730,1",2
5305,"TCDM,108,中交簡,1901,20190725,1",2
5306,"TCDM,108,中交簡,1903,20190731,1",1
5307,"TCDM,108,中交簡,1907,20190730,1",1
5308,"TCDM,108,中交簡,1918,20190731,1",2
5309,"TCDM,108,中交簡,1920,20190731,1",4
5310,"TCDM,108,中交簡,1932,20190731,1",1
5311,"TCDM,108,中交簡,1939,20190730,1",2
5312,"TCDM,108,中交簡,1941,20190731,1",0
5313,"TCDM,108,中交簡,1957,20190731,1",0
5314,"TCDM,108,中交簡,1958,20190731,1",0
5315,"TCDM,108,中交簡,1965,20190731,1",2
5316,"TCDM,108,交簡,290,20190708,1",1
5317,"TCDM,108,交簡,320,20190725,1",3
5318,"TCDM,108,交簡,333,20190730,1",3
5319,"TNDM,108,交簡,1038,20190704,1",1
5320,"TNDM,108,交簡,1073,20190716,1",1
5321,"TNDM,108,交簡,1141,20190704,1",2
5322,"TNDM,108,交簡,1255,20190708,1",3
5323,"TNDM,108,交簡,1350,20190702,1",1
5324,"TNDM,108,交簡,1375,20190724,1",1
5325,"TNDM,108,交簡,1429,20190702,1",2
5326,"TNDM,108,交簡,1442,20190702,1",2
5327,"TNDM,108,交簡,1443,20190724,1",2
5328,"TNDM,108,交簡,1453,20190705,1",0
5329,"TNDM,108,交簡,1460,20190726,1",2
5330,"TNDM,108,交簡,1462,20190702,1",1
5331,"TNDM,108,交簡,1474,20190712,1",1
5332,"TNDM,108,交簡,1484,20190702,1",2
5333,"TNDM,108,交簡,1486,20190726,1",2
5334,"TNDM,108,交簡,1514,20190723,1",1
5335,"TNDM,108,交簡,1525,20190711,1",1
5336,"TNDM,108,交簡,1541,20190711,1",1
5337,"TNDM,108,交簡,1545,20190731,1",1
5338,"TNDM,108,交簡,1550,20190712,1",1
5339,"TNDM,108,交簡,1552,20190711,1",1
5340,"TNDM,108,交簡,1554,20190708,1",1
5341,"TNDM,108,交簡,1558,20190708,1",0
5342,"TNDM,108,交簡,1561,20190710,1",1
5343,"TNDM,108,交簡,1564,20190726,1",0
5344,"TNDM,108,交簡,1593,20190710,1",2
5345,"TNDM,108,交簡,1602,20190719,1",0
5346,"TNDM,108,交簡,1604,20190731,1",2
5347,"TNDM,108,交簡,1606,20190712,1",2
5348,"TNDM,108,交簡,1619,20190712,1",0
5349,"TNDM,108,交簡,1627,20190725,1",2
5350,"TNDM,108,交簡,1644,20190731,1",1
5351,"TNDM,108,交簡,1670,20190731,1",1
5352,"TNDM,108,交簡,1671,20190723,1",2
5353,"TNDM,108,交簡,1673,20190719,1",3
5354,"TNDM,108,交簡,1677,20190718,1",1
5355,"TNDM,108,交簡,1679,20190718,1",0
5356,"TNDM,108,交簡,1683,20190731,1",2
5357,"TNDM,108,交簡,1700,20190719,1",1
5358,"TNDM,108,交簡,1707,20190719,1",1
5359,"TNDM,108,交簡,1710,20190719,1",1
5360,"TNDM,108,交簡,1712,20190726,1",3
5361,"TNDM,108,交簡,1722,20190724,1",0
5362,"TNDM,108,交簡,1723,20190726,1",1
5363,"TNDM,108,交簡,1724,20190731,1",4
5364,"TNDM,108,交簡,1725,20190731,1",1
5365,"TNDM,108,交簡,1730,20190729,1",2
5366,"TNDM,108,交簡,1740,20190726,1",1
5367,"TNDM,108,交簡,1743,20190723,1",2
5368,"TNDM,108,交簡,1744,20190726,1",1
5369,"TNDM,108,交簡,1755,20190725,1",1
5370,"TNDM,108,交簡,1775,20190731,1",1
5371,"TNDM,108,交簡,1785,20190731,1",1
5372,"TNDM,108,交簡,1788,20190731,1",1
5373,"TNDM,108,交簡,1795,20190731,1",1
5374,"TPDM,108,交簡,1102,20190708,1",0
5375,"TPDM,108,交簡,1119,20190719,1",1
5376,"TPDM,108,交簡,1133,20190723,1",1
5377,"TPDM,108,交簡,1137,20190717,1",1
5378,"TPDM,108,交簡,1142,20190708,1",0
5379,"TPDM,108,交簡,1147,20190704,1",0
5380,"TPDM,108,交簡,1148,20190710,1",0
5381,"TPDM,108,交簡,1157,20190704,1",1
5382,"TPDM,108,交簡,1158,20190708,1",1
5383,"TPDM,108,交簡,1159,20190710,1",1
5384,"TPDM,108,交簡,1161,20190709,1",3
5385,"TPDM,108,交簡,1162,20190709,1",1
5386,"TPDM,108,交簡,1163,20190718,1",0
5387,"TPDM,108,交簡,1169,20190708,1",0
5388,"TPDM,108,交簡,1175,20190723,1",0
5389,"TPDM,108,交簡,1177,20190725,1",1
5390,"TPDM,108,交簡,1178,20190711,1",2
5391,"TPDM,108,交簡,1182,20190708,1",0
5392,"TPDM,108,交簡,1184,20190730,1",1
5393,"TPDM,108,交簡,1204,20190730,1",1
5394,"TPDM,108,交簡,1205,20190711,1",0
5395,"TPDM,108,交簡,1214,20190710,1",0
5396,"TPDM,108,交簡,1215,20190710,1",0
5397,"TPDM,108,交簡,1219,20190730,1",2
5398,"TPDM,108,交簡,1223,20190712,1",0
5399,"TPDM,108,交簡,1224,20190730,1",0
5400,"TPDM,108,交簡,1225,20190730,1",0
5401,"TPDM,108,交簡,1234,20190725,1",1
5402,"TPDM,108,交簡,1235,20190722,1",0
5403,"TPDM,108,交簡,1238,20190716,1",1
5404,"TPDM,108,交簡,1245,20190730,1",1
5405,"TPDM,108,交簡,1249,20190719,1",1
5406,"TPDM,108,交簡,1251,20190716,1",1
5407,"TPDM,108,交簡,1259,20190718,1",1
5408,"TPDM,108,交簡,1275,20190731,1",0
5409,"TPDM,108,交簡,1278,20190722,1",0
5410,"TPDM,108,交簡,1285,20190730,1",4
5411,"TPDM,108,交簡,1304,20190725,1",1
5412,"TPDM,108,交簡,1305,20190725,1",0
5413,"TPDM,108,交簡,1310,20190730,1",1
5414,"TPDM,108,交簡,1315,20190731,1",0
5415,"TPDM,108,交簡,1329,20190731,1",0
5416,"TPDM,108,交簡,1330,20190731,1",3
5417,"TPDM,108,審交簡,226,20190724,1",0
5418,"TTDM,108,東交簡,220,20190716,1",3
5419,"TTDM,108,東交簡,252,20190716,1",1
5420,"TTDM,108,東交簡,254,20190712,1",1
5421,"TTDM,108,東交簡,257,20190731,1",4
5422,"TYDM,108,壢交簡,1191,20190709,1",1
5423,"TYDM,108,壢交簡,1287,20190717,1",0
5424,"TYDM,108,壢交簡,1318,20190709,1",1
5425,"TYDM,108,壢交簡,1321,20190726,1",1
5426,"TYDM,108,壢交簡,1327,20190718,1",1
5427,"TYDM,108,壢交簡,1418,20190709,1",1
5428,"TYDM,108,壢交簡,1432,20190703,1",1
5429,"TYDM,108,壢交簡,1435,20190718,1",0
5430,"TYDM,108,壢交簡,1462,20190702,1",3
5431,"TYDM,108,壢交簡,1465,20190701,1",1
5432,"TYDM,108,壢交簡,1479,20190702,1",1
5433,"TYDM,108,壢交簡,1501,20190730,1",1
5434,"TYDM,108,壢交簡,1574,20190717,1",3
5435,"TYDM,108,壢交簡,1577,20190731,1",1
5436,"TYDM,108,壢交簡,1585,20190730,1",1
5437,"TYDM,108,壢交簡,1591,20190722,1",4
5438,"TYDM,108,壢交簡,1596,20190723,1",1
5439,"TYDM,108,壢交簡,1605,20190730,1",1
5440,"TYDM,108,壢交簡,1606,20190729,1",0
5441,"TYDM,108,壢交簡,1624,20190724,1",4
5442,"TYDM,108,壢交簡,1698,20190731,1",3
5443,"TYDM,108,壢交簡,1701,20190730,1",0
5444,"TYDM,108,壢交簡,1711,20190731,1",3
5445,"TYDM,108,壢交簡,1731,20190731,1",1
5446,"TYDM,108,桃交簡,1331,20190709,1",1
5447,"TYDM,108,桃交簡,1450,20190708,1",1
5448,"TYDM,108,桃交簡,1481,20190718,1",0
5449,"TYDM,108,桃交簡,1495,20190709,1",0
5450,"TYDM,108,桃交簡,1503,20190701,1",0
5451,"TYDM,108,桃交簡,1506,20190719,1",1
5452,"TYDM,108,桃交簡,1510,20190703,1",0
5453,"TYDM,108,桃交簡,1533,20190701,1",0
5454,"TYDM,108,桃交簡,1554,20190717,1",3
5455,"TYDM,108,桃交簡,1563,20190703,1",1
5456,"TYDM,108,桃交簡,1577,20190709,1",1
5457,"TYDM,108,桃交簡,1584,20190715,1",1
5458,"TYDM,108,桃交簡,1618,20190717,1",1
5459,"TYDM,108,桃交簡,1625,20190715,1",1
5460,"TYDM,108,桃交簡,1630,20190711,1",0
5461,"TYDM,108,桃交簡,1636,20190711,1",2
5462,"TYDM,108,桃交簡,1638,20190712,1",1
5463,"TYDM,108,桃交簡,1642,20190724,1",1
5464,"TYDM,108,桃交簡,1661,20190722,1",0
5465,"TYDM,108,桃交簡,1688,20190723,1",1
5466,"TYDM,108,桃交簡,1738,20190730,1",1
5467,"TYDM,108,桃交簡,1743,20190730,1",1
5468,"TYDM,108,桃交簡,1783,20190730,1",1
5469,"TYDM,108,桃交簡,1784,20190731,1",0
5470,"TYDM,108,桃交簡,1787,20190731,1",2
5471,"TYDM,108,桃交簡,775,20190730,1",1
5472,"ULDM,107,虎交簡,351,20190718,1",2
5473,"ULDM,108,交簡,86,20190715,1",0
5474,"ULDM,108,六交簡,120,20190710,1",1
5475,"ULDM,108,六交簡,127,20190709,1",1
5476,"ULDM,108,六交簡,155,20190723,1",1
5477,"ULDM,108,六交簡,163,20190709,1",1
5478,"ULDM,108,六交簡,165,20190723,1",1
5479,"ULDM,108,六交簡,166,20190711,1",0
5480,"ULDM,108,六交簡,169,20190711,1",1
5481,"ULDM,108,六交簡,170,20190705,1",1
5482,"ULDM,108,六交簡,173,20190709,1",1
5483,"ULDM,108,六交簡,183,20190723,1",1
5484,"ULDM,108,六交簡,184,20190726,1",2
5485,"ULDM,108,六交簡,188,20190725,1",0
5486,"ULDM,108,六交簡,189,20190724,1",1
5487,"ULDM,108,六交簡,193,20190726,1",1
5488,"ULDM,108,六交簡,77,20190715,1",1
5489,"ULDM,108,港交簡,162,20190705,1",1
5490,"ULDM,108,港交簡,167,20190705,1",1
5491,"ULDM,108,港交簡,171,20190705,1",1
5492,"ULDM,108,港交簡,172,20190705,1",0
5493,"ULDM,108,港交簡,176,20190722,1",0
5494,"ULDM,108,港交簡,179,20190705,1",1
5495,"ULDM,108,港交簡,180,20190705,1",0
5496,"ULDM,108,港交簡,182,20190730,1",1
5497,"ULDM,108,港交簡,184,20190705,1",1
5498,"ULDM,108,港交簡,188,20190705,1",3
5499,"ULDM,108,港交簡,192,20190705,1",1
5500,"ULDM,108,港交簡,196,20190731,1",2
5501,"ULDM,108,港交簡,197,20190730,1",1
5502,"ULDM,108,港交簡,199,20190705,1",2
5503,"ULDM,108,港交簡,201,20190705,1",1
5504,"ULDM,108,港交簡,206,20190709,1",0
5505,"ULDM,108,港交簡,207,20190731,1",1
5506,"ULDM,108,港交簡,208,20190716,1",1
5507,"ULDM,108,港交簡,210,20190710,1",1
5508,"ULDM,108,港交簡,213,20190731,1",0
5509,"ULDM,108,港交簡,214,20190731,1",0
5510,"ULDM,108,港交簡,219,20190731,1",1
5511,"ULDM,108,港交簡,220,20190731,1",1
5512,"ULDM,108,港交簡,221,20190724,1",1
5513,"ULDM,108,港交簡,224,20190731,1",1
5514,"ULDM,108,虎交簡,170,20190710,1",0
5515,"ULDM,108,虎交簡,175,20190710,1",0
5516,"ULDM,108,虎交簡,201,20190726,1",1
5517,"CHDM,108,交簡,1037,20190802,1",1
5518,"CHDM,108,交簡,1100,20190802,1",1
5519,"CHDM,108,交簡,1139,20190813,1",1
5520,"CHDM,108,交簡,1273,20190820,1",2
5521,"CHDM,108,交簡,1306,20190830,1",0
5522,"CHDM,108,交簡,1322,20190830,1",3
5523,"CHDM,108,交簡,1355,20190813,1",1
5524,"CHDM,108,交簡,1358,20190830,1",0
5525,"CHDM,108,交簡,1383,20190814,1",1
5526,"CHDM,108,交簡,1385,20190828,1",0
5527,"CHDM,108,交簡,1389,20190814,1",1
5528,"CHDM,108,交簡,1398,20190829,1",1
5529,"CHDM,108,交簡,1407,20190830,1",0
5530,"CHDM,108,交簡,1410,20190828,1",0
5531,"CHDM,108,交簡,1414,20190830,1",0
5532,"CHDM,108,交簡,1416,20190829,1",1
5533,"CHDM,108,交簡,1431,20190819,1",1
5534,"CHDM,108,交簡,1438,20190820,1",1
5535,"CHDM,108,交簡,1457,20190823,1",0
5536,"CHDM,108,交簡,1475,20190830,1",0
5537,"CHDM,108,交簡,1479,20190826,1",1
5538,"CHDM,108,交簡,1480,20190826,1",1
5539,"CHDM,108,交簡,1494,20190830,1",0
